query_template,params,startup_cost,total_cost,plan_rows,plan_width,num_nodes,plan_depth,num_relations,n_seq_scan,n_index_scan,n_bitmap_scan,n_hash_join,n_merge_join,n_nested_loop,n_sort,n_aggregate,n_gather,n_materialize,workers_planned,sum_est_rows,max_est_rows,est_scan_rows,sum_est_width,cost_per_est_row,startup_cost_frac,n_joins,planning_time_ms,execution_time_ms,actual_root_rows,query_id
Q12,"{""m1"": ""REG AIR"", ""m2"": ""TRUCK"", ""date"": ""1995-01-01""}",210278.45,210519.76,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,672798,624951,636905,185,26314.97,0.9988489971250342,1,0.372,687.522,2.0,627
Q19,"{""b1"": ""Brand#52"", ""b2"": ""Brand#23"", ""b3"": ""Brand#44"", ""q1"": 5, ""q2"": 13, ""q3"": 23}",32467.44,32467.45,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,250,199,200,159,16233.725,0.9999688928790872,1,0.529,70.896,1.0,628
Q7,"{""nation1"": ""ROMANIA"", ""nation2"": ""SAUDI ARABIA""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.702,5376.584,4.0,629
Q7,"{""nation1"": ""RUSSIA"", ""nation2"": ""FRANCE""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.669,5332.879,4.0,630
Q12,"{""m1"": ""SHIP"", ""m2"": ""TRUCK"", ""date"": ""1996-01-01""}",210330.12,210582.69,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,675050,624951,637468,185,26322.83625,0.9987958706583592,1,0.369,694.289,2.0,631
Q19,"{""b1"": ""Brand#12"", ""b2"": ""Brand#12"", ""b3"": ""Brand#13"", ""q1"": 7, ""q2"": 19, ""q3"": 28}",33810.85,33810.86,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,264,211,212,159,16905.43,0.9999701288246194,1,0.544,75.638,1.0,632
Q19,"{""b1"": ""Brand#11"", ""b2"": ""Brand#12"", ""b3"": ""Brand#21"", ""q1"": 2, ""q2"": 17, ""q3"": 30}",32351.46,32351.47,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,249,198,199,159,16175.735,0.9999687813635249,1,0.497,62.522,1.0,633
Q8,"{""nation"": ""JAPAN"", ""region"": ""ASIA"", ""type"": ""STANDARD BRUSHED NICKEL""}",75778.7,76156.66,2406,64,21,9,7,4,4,0,3,0,4,1,1,1,0,2,36143,16549,637,522,31.639659326963027,0.9950240067775191,7,2.396,329.968,2.0,634
Q4,"{""date"": ""1993-01-01""}",70461.66,70504.81,5,24,8,6,2,0,1,2,0,0,1,1,2,1,0,2,89024,54990,22918,128,11750.801666666666,0.9993738104703712,1,0.34,293.75,5.0,635
Q11,"{""nation"": ""MOROCCO""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.632,211.855,1289.0,636
Q16,"{""brand"": ""Brand#13"", ""typeprefix"": ""STANDARD ANODIZED"", ""sizes"": ""12, 14, 16, 22, 25, 26, 31, 50""}",35772.44,35812.29,15938,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,331168,166667,178948,300,2.246834180312441,0.9988593619854529,1,0.699,724.502,18257.0,637
Q21,"{""nation"": ""MOZAMBIQUE""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.37,3292.485,100.0,638
Q20,"{""color"": ""saddle"", ""date"": ""1997-01-01"", ""nation"": ""UNITED KINGDOM""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.747,1665.274,177.0,639
Q6,"{""date"": ""1994-01-01"", ""discount"": 0.03, ""quantity"": 25}",168014.24,168014.25,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,928616,880122,48490,108,84007.125,0.999993988640912,0,0.126,508.352,1.0,640
Q1,"{""delta"": 100}",230764.18,230766.44,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2454764,2454732,2454732,969,32966.63428571429,0.9999858732237095,0,0.209,2766.31,4.0,641
Q16,"{""brand"": ""Brand#13"", ""typeprefix"": ""LARGE BRUSHED"", ""sizes"": ""3, 15, 24, 30, 32, 34, 44, 49""}",35752.06,35791.87,15924,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,330874,166667,178923,300,2.24752715855573,0.9988598287871299,1,0.89,721.89,18385.0,642
Q14,"{""date"": ""1997-01-01""}",117174.33,117174.34,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,313264,83333,116675,259,58587.17,0.9999913804389218,1,0.312,207.075,1.0,643
Q20,"{""color"": ""ghost"", ""date"": ""1996-01-01"", ""nation"": ""VIETNAM""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.699,1609.006,180.0,644
Q5,"{""region"": ""MIDDLE EAST"", ""date"": ""1997-01-01""}",86251.18,86251.24,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,194841,74928,72546,588,3317.355384615385,0.9999877104640991,5,2.336,811.442,5.0,645
Q10,"{""date"": ""1994-08-01""}",195228.94,195228.99,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1091929,599455,686242,1716,9296.618571428571,0.9999946217279426,3,0.994,815.224,20.0,646
Q19,"{""b1"": ""Brand#55"", ""b2"": ""Brand#15"", ""b3"": ""Brand#42"", ""q1"": 5, ""q2"": 10, ""q3"": 21}",33251.24,33251.25,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,259,206,207,159,16625.625,0.999969626115526,1,0.536,77.207,1.0,647
Q10,"{""date"": ""1995-01-01""}",194990.83,194990.88,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1086157,599455,685861,1716,9285.28,0.999994615160385,3,0.99,776.674,20.0,648
Q15,"{""date"": ""1994-01-01""}",149544.07,150075.84,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,368234,214695,99504,434,2942.6635294117646,0.9964500185371707,1,0.225,417.873,1.0,649
Q1,"{""delta"": 103}",230678.36,230680.62,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2452312,2452280,2452280,969,32954.374285714286,0.9999858679681545,0,0.207,2773.765,4.0,650
Q21,"{""nation"": ""KENYA""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,3.351,3043.546,100.0,651
Q7,"{""nation1"": ""BRAZIL"", ""nation2"": ""CANADA""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.705,5427.687,4.0,652
Q11,"{""nation"": ""INDIA""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.639,209.753,753.0,653
Q14,"{""date"": ""1993-05-01""}",115358.12,115358.14,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,305931,83333,115007,259,57679.07,0.9999911580478148,1,0.358,211.697,1.0,654
Q5,"{""region"": ""AFRICA"", ""date"": ""1994-01-01""}",86447.59,86447.65,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,195834,75676,72546,588,3324.9096153846153,0.9999877383857354,5,2.31,825.852,5.0,655
Q14,"{""date"": ""1994-02-01""}",113124.8,113124.81,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,297815,83333,113161,259,56562.405,0.9999910718871318,1,0.336,205.796,1.0,656
Q13,"{""w1"": ""express"", ""w2"": ""deposits""}",144475.09,144475.59,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2172676,618638,681138,104,718.7840298507463,0.9999896176951574,1,0.366,1063.898,42.0,657
Q3,"{""segment"": ""HOUSEHOLD"", ""date"": ""1995-03-18""}",205495.4,205495.43,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1639812,325251,318393,256,18681.402727272725,0.9999949877474757,2,0.627,652.626,10.0,658
Q5,"{""region"": ""AMERICA"", ""date"": ""1994-01-01""}",86447.59,86447.65,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,195834,75676,72546,588,3324.9096153846153,0.9999877383857354,5,2.305,832.345,5.0,659
Q11,"{""nation"": ""VIETNAM""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.641,203.268,979.0,660
Q2,"{""size"": 2, ""type"": ""TIN"", ""region"": ""ASIA""}",54826.67,54826.67,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343188,160000,10418,1634,27413.335,0.9999817610341639,7,1.371,507.82,100.0,661
Q10,"{""date"": ""1993-08-01""}",195890.31,195890.36,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1107980,599455,687302,1716,9328.11238095238,0.9999946398861084,3,1.033,817.592,20.0,662
Q3,"{""segment"": ""MACHINERY"", ""date"": ""1995-03-28""}",205730.71,205730.74,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1641471,324919,320920,256,18702.794545454544,0.9999949934803448,2,0.705,653.698,10.0,663
Q11,"{""nation"": ""IRAQ""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.648,261.092,514.0,664
Q16,"{""brand"": ""Brand#32"", ""typeprefix"": ""ECONOMY BURNISHED"", ""sizes"": ""2, 14, 27, 29, 36, 45, 46, 50""}",35743.41,35783.2,15918,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,330750,166667,178913,300,2.2478296375400464,0.9988601114458339,1,0.479,739.345,18244.0,665
Q2,"{""size"": 44, ""type"": ""TIN"", ""region"": ""MIDDLE EAST""}",54335.43,54335.44,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343160,160000,10410,1634,27167.72,0.9999814121057617,7,1.347,559.163,100.0,666
Q18,"{""q"": 314}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.101,4883.834,9.0,667
Q8,"{""nation"": ""CANADA"", ""region"": ""AMERICA"", ""type"": ""PROMO BURNISHED BRASS""}",75778.7,76156.66,2406,64,21,9,7,4,4,0,3,0,4,1,1,1,0,2,36143,16549,637,522,31.639659326963027,0.9950240067775191,7,2.429,333.912,2.0,668
Q2,"{""size"": 43, ""type"": ""BRASS"", ""region"": ""AFRICA""}",56392.21,56392.21,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343279,160000,10445,1634,28196.105,0.9999822673687133,7,1.433,565.936,100.0,669
Q12,"{""m1"": ""REG AIR"", ""m2"": ""RAIL"", ""date"": ""1994-01-01""}",210236.1,210468.15,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,670946,624951,636442,185,26308.51875,0.9988927118297385,1,0.388,667.624,2.0,670
Q22,"{""codes"": ""'10', '15', '19', '20', '22', '23', '30'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.435,110.92,7.0,671
Q22,"{""codes"": ""'10', '15', '18', '19', '22', '29', '31'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.329,95.985,7.0,672
Q21,"{""nation"": ""ROMANIA""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.265,3273.977,100.0,673
Q13,"{""w1"": ""unusual"", ""w2"": ""accounts""}",144891.89,144892.39,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2185176,624888,687388,104,720.8576616915424,0.9999896475608722,1,0.39,1030.738,42.0,674
Q14,"{""date"": ""1996-08-01""}",115358.12,115358.14,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,305931,83333,115007,259,57679.07,0.9999911580478148,1,0.34,211.282,1.0,675
Q6,"{""date"": ""1995-01-01"", ""discount"": 0.03, ""quantity"": 24}",168264.08,168264.09,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,943204,895855,47345,108,84132.045,0.9999939975665778,0,0.121,523.439,1.0,676
Q20,"{""color"": ""misty"", ""date"": ""1997-01-01"", ""nation"": ""UNITED KINGDOM""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.713,1619.633,167.0,677
Q5,"{""region"": ""MIDDLE EAST"", ""date"": ""1993-01-01""}",86574.79,86574.85,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,196573,76231,72546,588,3329.8019230769232,0.99998775640089,5,2.341,821.978,5.0,678
Q2,"{""size"": 42, ""type"": ""STEEL"", ""region"": ""AMERICA""}",54237.59,54237.59,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343154,160000,10408,1634,27118.795,0.999981562942547,7,1.405,581.208,100.0,679
Q19,"{""b1"": ""Brand#14"", ""b2"": ""Brand#14"", ""b3"": ""Brand#13"", ""q1"": 8, ""q2"": 20, ""q3"": 28}",33253.07,33253.08,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,258,206,207,159,16626.54,0.9999696277870264,1,0.547,75.994,1.0,680
Q21,"{""nation"": ""FRANCE""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.825,3265.885,100.0,681
Q21,"{""nation"": ""UNITED KINGDOM""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.387,3201.728,100.0,682
Q2,"{""size"": 17, ""type"": ""COPPER"", ""region"": ""EUROPE""}",56563.44,56563.44,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343289,160000,10448,1634,28281.72,0.9999823210483477,7,1.435,609.015,100.0,683
Q5,"{""region"": ""AFRICA"", ""date"": ""1996-01-01""}",86626.88,86626.94,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,196871,76455,72546,588,3331.805384615385,0.9999877637630539,5,2.305,849.257,5.0,684
Q21,"{""nation"": ""SAUDI ARABIA""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.368,3425.387,100.0,685
Q20,"{""color"": ""plum"", ""date"": ""1993-01-01"", ""nation"": ""GERMANY""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.744,1652.185,173.0,686
Q21,"{""nation"": ""IRAN""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.367,3260.613,100.0,687
Q6,"{""date"": ""1996-01-01"", ""discount"": 0.03, ""quantity"": 24}",168998.65,168998.66,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,990296,940583,49709,108,84499.33,0.9999940236566156,0,0.128,528.548,1.0,688
Q18,"{""q"": 315}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.073,4843.613,9.0,689
Q1,"{""delta"": 113}",230327.94,230330.2,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2442300,2442268,2442268,969,32904.31428571429,0.9999858464680424,0,0.157,2766.394,4.0,690
Q20,"{""color"": ""lace"", ""date"": ""1993-01-01"", ""nation"": ""BRAZIL""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.731,1624.728,167.0,691
Q11,"{""nation"": ""GERMANY""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.642,195.443,1048.0,692
Q16,"{""brand"": ""Brand#53"", ""typeprefix"": ""SMALL BRUSHED"", ""sizes"": ""6, 9, 17, 19, 24, 29, 36, 47""}",35896.49,35936.55,16023,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,332954,166667,179098,300,2.2426703694458316,0.9988574624591825,1,0.676,729.428,18235.0,693
Q20,"{""color"": ""chocolate"", ""date"": ""1997-01-01"", ""nation"": ""ARGENTINA""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.642,1626.335,195.0,694
Q15,"{""date"": ""1995-01-01""}",148805.93,149337.7,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,381884,224330,103519,434,2928.1901960784317,0.9964324719580389,1,0.235,429.43,1.0,695
Q5,"{""region"": ""MIDDLE EAST"", ""date"": ""1993-01-01""}",86574.79,86574.85,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,196573,76231,72546,588,3329.8019230769232,0.99998775640089,5,2.307,822.651,5.0,696
Q6,"{""date"": ""1994-01-01"", ""discount"": 0.08, ""quantity"": 24}",168008.67,168008.68,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,927621,880122,47495,108,84004.34,0.9999939884416185,0,0.12,505.674,1.0,697
Q18,"{""q"": 314}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.073,4824.201,9.0,698
Q6,"{""date"": ""1997-01-01"", ""discount"": 0.03, ""quantity"": 24}",169027.11,169027.12,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,991951,942155,49792,108,84513.56,0.9999940246628786,0,0.124,521.184,1.0,699
Q17,"{""brand"": ""Brand#11"", ""container"": ""JUMBO CAN""}",195997.65,195997.66,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003581,6001215,6001323,106,97998.83,0.9999948469035451,1,0.346,1862.141,1.0,700
Q13,"{""w1"": ""special"", ""w2"": ""deposits""}",144891.89,144892.39,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2185176,624888,687388,104,720.8576616915424,0.9999896475608722,1,0.835,1038.032,42.0,701
Q10,"{""date"": ""1993-09-01""}",195742.14,195742.19,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1104345,599455,687062,1716,9321.056666666667,0.9999946358287101,3,0.967,877.478,20.0,702
Q2,"{""size"": 44, ""type"": ""BRASS"", ""region"": ""AFRICA""}",56172.05,56172.06,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343266,160000,10441,1634,28086.03,0.9999820198507969,7,1.435,646.537,100.0,703
Q2,"{""size"": 39, ""type"": ""NICKEL"", ""region"": ""AMERICA""}",60014.52,60014.52,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343488,160000,10506,1634,30007.26,0.9999833376433296,7,1.376,570.224,100.0,704
Q20,"{""color"": ""indian"", ""date"": ""1997-01-01"", ""nation"": ""ALGERIA""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.666,1638.502,180.0,705
Q12,"{""m1"": ""AIR"", ""m2"": ""TRUCK"", ""date"": ""1994-01-01""}",210251.91,210487.42,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,671638,624951,636615,185,26310.9275,0.9988763752419254,1,0.371,712.213,2.0,706
Q13,"{""w1"": ""pending"", ""w2"": ""packages""}",144054.1,144054.6,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2160050,612325,674825,104,716.689552238806,0.9999895873537717,1,0.37,1065.693,42.0,707
Q7,"{""nation1"": ""JAPAN"", ""nation2"": ""IRAN""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.685,5215.146,4.0,708
Q2,"{""size"": 32, ""type"": ""TIN"", ""region"": ""AFRICA""}",54973.44,54973.44,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343197,160000,10421,1634,27486.72,0.9999818097283029,7,1.42,616.89,100.0,709
Q12,"{""m1"": ""MAIL"", ""m2"": ""AIR"", ""date"": ""1996-01-01""}",210313.03,210561.88,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,674306,624951,637282,185,26320.235,0.99881341858546,1,0.512,852.54,2.0,710
Q19,"{""b1"": ""Brand#15"", ""b2"": ""Brand#31"", ""b3"": ""Brand#11"", ""q1"": 8, ""q2"": 15, ""q3"": 29}",31446.63,31446.64,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,239,190,191,159,15723.32,0.9999678831225491,1,0.548,110.16,1.0,711
Q3,"{""segment"": ""FURNITURE"", ""date"": ""1995-03-01""}",200245.88,200245.91,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1596572,316043,313285,256,18204.173636363637,0.999994856350093,2,0.703,895.758,10.0,712
Q14,"{""date"": ""1995-07-01""}",116493.12,116493.14,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,310422,83333,116028,259,58246.57,0.9999912441947724,1,0.333,241.136,1.0,713
Q9,"{""color"": ""midnight""}",61040.27,61061.86,145,90,16,9,6,3,3,0,2,0,3,1,1,1,0,2,364278,333333,338411,575,418.2319178082192,0.9996300533581296,5,2.988,3706.438,175.0,714
Q20,"{""color"": ""sienna"", ""date"": ""1996-01-01"", ""nation"": ""VIETNAM""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.834,1702.572,195.0,715
Q15,"{""date"": ""1994-08-01""}",149881.29,150413.06,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,361297,209798,97464,434,2949.2756862745096,0.9964579773991874,1,0.232,474.098,1.0,716
Q20,"{""color"": ""puff"", ""date"": ""1997-01-01"", ""nation"": ""KENYA""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.707,1754.701,176.0,717
Q5,"{""region"": ""EUROPE"", ""date"": ""1995-01-01""}",86450.85,86450.91,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,195866,75699,72546,588,3325.0350000000003,0.9999877388481064,5,2.322,891.675,5.0,718
Q18,"{""q"": 314}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.044,5089.629,9.0,719
Q12,"{""m1"": ""FOB"", ""m2"": ""TRUCK"", ""date"": ""1997-01-01""}",210346.77,210602.96,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,675774,624951,637649,185,26325.37,0.9987787978915496,1,0.356,757.151,2.0,720
Q17,"{""brand"": ""Brand#12"", ""container"": ""SM BAG""}",196000.95,196000.96,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003879,6001215,6001333,106,98000.48,0.9999948469903057,1,0.351,1920.377,1.0,721
Q15,"{""date"": ""1993-06-01""}",149394.44,149926.22,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,371175,216771,100369,434,2939.729803921569,0.9964464091310438,1,0.236,437.12,1.0,722
Q13,"{""w1"": ""unusual"", ""w2"": ""deposits""}",143633.17,143633.67,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2147426,606013,668513,104,714.5953731343284,0.9999895568388886,1,0.385,1085.079,41.0,723
Q21,"{""nation"": ""KENYA""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.401,3155.073,100.0,724
Q12,"{""m1"": ""SHIP"", ""m2"": ""TRUCK"", ""date"": ""1995-01-01""}",210275.89,210516.64,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,672686,624951,636877,185,26314.58,0.9988516401760916,1,0.401,770.532,2.0,725
Q8,"{""nation"": ""PERU"", ""region"": ""AMERICA"", ""type"": ""STANDARD POLISHED COPPER""}",75778.7,76156.66,2406,64,21,9,7,4,4,0,3,0,4,1,1,1,0,2,36143,16549,637,522,31.639659326963027,0.9950240067775191,7,2.386,356.123,2.0,726
Q5,"{""region"": ""ASIA"", ""date"": ""1995-01-01""}",86450.85,86450.91,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,195866,75699,72546,588,3325.0350000000003,0.9999877388481064,5,2.335,899.171,5.0,727
Q19,"{""b1"": ""Brand#12"", ""b2"": ""Brand#44"", ""b3"": ""Brand#11"", ""q1"": 8, ""q2"": 10, ""q3"": 24}",31560.72,31560.73,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,240,191,192,159,15780.365,0.9999679992193078,1,0.538,85.314,1.0,728
Q3,"{""segment"": ""MACHINERY"", ""date"": ""1995-03-24""}",205550.79,205550.81,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1640183,324894,319929,256,18686.43727272727,0.9999950377474176,2,0.671,739.557,10.0,729
Q14,"{""date"": ""1995-04-01""}",114472.27,114472.29,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,302612,83333,114252,259,57236.145,0.999991089624488,1,0.337,237.08,1.0,730
Q7,"{""nation1"": ""CANADA"", ""nation2"": ""CHINA""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.688,5476.958,4.0,731
Q4,"{""date"": ""1996-12-01""}",70225.52,70268.17,5,24,8,6,2,0,1,2,0,0,1,1,2,1,0,2,87947,54324,22641,128,11711.361666666666,0.9993788171967878,1,0.368,299.115,5.0,732
Q22,"{""codes"": ""'16', '18', '20', '24', '26', '28', '32'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.406,114.9,7.0,733
Q21,"{""nation"": ""JORDAN""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.441,3060.706,100.0,734
Q7,"{""nation1"": ""CANADA"", ""nation2"": ""ALGERIA""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.669,5569.669,4.0,735
Q6,"{""date"": ""1997-01-01"", ""discount"": 0.05, ""quantity"": 25}",169040.03,169040.04,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,994258,942155,52099,108,84520.02,0.9999940251195804,0,0.124,532.153,1.0,736
Q18,"{""q"": 315}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.076,4901.799,9.0,737
